sensor_id,city,zone,pm25,pm10,co2,temperature,humidity,wind_speed,aqi,severity,recorded_at
PKS_ISB_TRF_02,Islamabad,Traffic,65,135,629,36,36,53,65,MODERATE,2026-07-13 07:50:12.000295
PKS_PEW_IND_01,Peshawar,Industrial,83,118,674,39,24,38,83,MODERATE,2026-07-13 07:50:12.004903
PKS_PEW_RES_02,Peshawar,Residential,38,114,491,38,47,40,38,GOOD,2026-07-13 07:50:12.009366
PKS_MUL_TRF_01,Multan,Traffic,56,129,655,32,36,30,56,MODERATE,2026-07-13 07:50:12.016374
PKS_MUL_PRK_02,Multan,Park,20,90,405,30,31,19,20,GOOD,2026-07-13 07:50:12.019886
PKS_KHI_IND_01,Karachi,Industrial,85,125,720,42,42,60,85,MODERATE,2026-07-13 07:50:12.439093
PKS_KHI_TRF_02,Karachi,Traffic,68,108,638,32,39,14,68,MODERATE,2026-07-13 07:50:12.451018
PKS_LHR_RES_01,Lahore,Residential,25,33,450,30,48,6,25,GOOD,2026-07-13 07:50:12.453634
PKS_LHR_IND_02,Lahore,Industrial,119,196,741,33,79,16,119,UNHEALTHY,2026-07-13 07:50:12.457172
PKS_ISB_PRK_01,Islamabad,Park,12,111,403,34,82,46,12,GOOD,2026-07-13 07:50:12.459078
PKS_ISB_TRF_02,Islamabad,Traffic,77,119,700,35,61,44,77,MODERATE,2026-07-13 07:50:12.462016
PKS_PEW_IND_01,Peshawar,Industrial,111,186,749,36,27,2,111,UNHEALTHY,2026-07-13 07:50:12.466289
PKS_PEW_RES_02,Peshawar,Residential,47,97,448,38,78,6,47,GOOD,2026-07-13 07:50:12.468416
PKS_MUL_TRF_01,Multan,Traffic,74,100,683,30,86,37,74,MODERATE,2026-07-13 07:50:12.478325
PKS_MUL_PRK_02,Multan,Park,9,18,408,30,45,27,9,GOOD,2026-07-13 07:50:12.480796
PKS_KHI_IND_01,Karachi,Industrial,82,140,601,41,27,37,82,MODERATE,2026-07-13 07:50:33.289424
PKS_KHI_TRF_02,Karachi,Traffic,61,81,599,38,60,57,61,MODERATE,2026-07-13 07:50:33.292189
PKS_LHR_RES_01,Lahore,Residential,40,107,483,36,59,42,40,GOOD,2026-07-13 07:50:33.293354
PKS_LHR_IND_02,Lahore,Industrial,112,181,606,39,35,5,112,UNHEALTHY,2026-07-13 07:50:33.295471
PKS_ISB_PRK_01,Islamabad,Park,17,45,419,34,21,6,17,GOOD,2026-07-13 07:50:33.296882
PKS_ISB_TRF_02,Islamabad,Traffic,70,147,617,40,76,40,70,MODERATE,2026-07-13 07:50:33.298221
PKS_PEW_IND_01,Peshawar,Industrial,107,137,781,36,52,53,107,UNHEALTHY,2026-07-13 07:50:33.300215
PKS_PEW_RES_02,Peshawar,Residential,50,132,448,31,71,50,50,GOOD,2026-07-13 07:50:33.302328
PKS_MUL_TRF_01,Multan,Traffic,76,122,562,29,43,3,76,MODERATE,2026-07-13 07:50:33.303842
PKS_MUL_PRK_02,Multan,Park,17,59,400,35,78,15,17,GOOD,2026-07-13 07:50:33.308254
PKS_KHI_IND_01,Karachi,Industrial,87,128,616,40,58,25,87,MODERATE,2026-07-13 07:50:34.043506
PKS_KHI_TRF_02,Karachi,Traffic,78,152,576,38,77,51,78,MODERATE,2026-07-13 07:50:34.045612
PKS_LHR_RES_01,Lahore,Residential,45,131,429,38,46,30,45,GOOD,2026-07-13 07:50:34.047453
PKS_LHR_IND_02,Lahore,Industrial,89,189,701,34,82,26,89,MODERATE,2026-07-13 07:50:34.050850
PKS_ISB_PRK_01,Islamabad,Park,17,84,415,31,56,28,17,GOOD,2026-07-13 07:50:34.052430
PKS_ISB_TRF_02,Islamabad,Traffic,59,100,689,37,90,47,59,MODERATE,2026-07-13 07:50:34.056481
PKS_PEW_IND_01,Peshawar,Industrial,99,107,830,30,62,14,99,MODERATE,2026-07-13 07:50:34.058250
PKS_PEW_RES_02,Peshawar,Residential,35,35,433,38,55,50,35,GOOD,2026-07-13 07:50:34.061655
PKS_MUL_TRF_01,Multan,Traffic,70,119,571,40,58,57,70,MODERATE,2026-07-13 07:50:34.064219
PKS_MUL_PRK_02,Multan,Park,17,20,424,32,31,43,17,GOOD,2026-07-13 07:50:34.066702
PKS_KHI_IND_01,Karachi,Industrial,98,156,608,34,36,10,98,MODERATE,2026-07-13 07:50:53.785305
PKS_KHI_TRF_02,Karachi,Traffic,69,150,632,35,77,57,69,MODERATE,2026-07-13 07:50:53.786694
PKS_LHR_RES_01,Lahore,Residential,34,77,430,38,82,53,34,GOOD,2026-07-13 07:50:53.789254
PKS_LHR_IND_02,Lahore,Industrial,112,133,771,39,42,22,112,UNHEALTHY,2026-07-13 07:50:53.792208
PKS_ISB_PRK_01,Islamabad,Park,19,82,418,25,33,53,19,GOOD,2026-07-13 07:50:53.802556
PKS_ISB_TRF_02,Islamabad,Traffic,56,69,658,29,55,18,56,MODERATE,2026-07-13 07:50:53.809084
PKS_PEW_IND_01,Peshawar,Industrial,109,163,624,41,40,0,109,UNHEALTHY,2026-07-13 07:50:53.814606
PKS_PEW_RES_02,Peshawar,Residential,36,86,443,35,52,47,36,GOOD,2026-07-13 07:50:53.826808
PKS_MUL_TRF_01,Multan,Traffic,75,114,614,38,72,46,75,MODERATE,2026-07-13 07:50:53.833831
PKS_MUL_PRK_02,Multan,Park,9,78,421,23,43,13,9,GOOD,2026-07-13 07:50:53.836035
PKS_KHI_IND_01,Karachi,Industrial,83,158,620,37,22,0,83,MODERATE,2026-07-13 07:50:54.585074
PKS_KHI_TRF_02,Karachi,Traffic,57,97,614,40,68,18,57,MODERATE,2026-07-13 07:50:54.588053
PKS_LHR_RES_01,Lahore,Residential,47,130,496,33,61,38,47,GOOD,2026-07-13 07:50:54.592081
PKS_LHR_IND_02,Lahore,Industrial,83,124,768,39,79,60,83,MODERATE,2026-07-13 07:50:54.594532
PKS_ISB_PRK_01,Islamabad,Park,19,38,405,28,43,23,19,GOOD,2026-07-13 07:50:54.602457
PKS_ISB_TRF_02,Islamabad,Traffic,71,112,506,29,33,41,71,MODERATE,2026-07-13 07:50:54.607377
PKS_PEW_IND_01,Peshawar,Industrial,105,202,649,30,39,0,105,UNHEALTHY,2026-07-13 07:50:54.615549
PKS_PEW_RES_02,Peshawar,Residential,25,78,468,38,58,43,25,GOOD,2026-07-13 07:50:54.617607
PKS_MUL_TRF_01,Multan,Traffic,79,90,683,39,56,25,79,MODERATE,2026-07-13 07:50:54.629184
PKS_MUL_PRK_02,Multan,Park,15,64,411,30,24,55,15,GOOD,2026-07-13 07:50:54.632517
PKS_KHI_IND_01,Karachi,Industrial,112,150,600,35,37,3,112,UNHEALTHY,2026-07-13 07:51:13.787223
PKS_KHI_TRF_02,Karachi,Traffic,77,170,551,33,54,23,77,MODERATE,2026-07-13 07:51:13.789728
PKS_LHR_RES_01,Lahore,Residential,33,35,478,30,62,17,33,GOOD,2026-07-13 07:51:13.795540
PKS_LHR_IND_02,Lahore,Industrial,83,168,741,33,73,16,83,MODERATE,2026-07-13 07:51:13.799739
PKS_ISB_PRK_01,Islamabad,Park,13,77,400,27,41,45,13,GOOD,2026-07-13 07:51:13.802202
PKS_ISB_TRF_02,Islamabad,Traffic,63,67,689,28,66,36,63,MODERATE,2026-07-13 07:51:13.808058
PKS_PEW_IND_01,Peshawar,Industrial,111,123,622,42,50,33,111,UNHEALTHY,2026-07-13 07:51:13.810472
PKS_PEW_RES_02,Peshawar,Residential,42,45,494,29,78,22,42,GOOD,2026-07-13 07:51:13.812275
PKS_MUL_TRF_01,Multan,Traffic,74,161,538,40,40,3,74,MODERATE,2026-07-13 07:51:13.816756
PKS_MUL_PRK_02,Multan,Park,17,116,404,24,37,59,17,GOOD,2026-07-13 07:51:13.819275
PKS_KHI_IND_01,Karachi,Industrial,82,115,621,41,27,50,82,MODERATE,2026-07-13 07:51:14.504862
PKS_KHI_TRF_02,Karachi,Traffic,67,125,531,32,35,25,67,MODERATE,2026-07-13 07:51:14.600900
PKS_LHR_RES_01,Lahore,Residential,47,94,494,27,70,32,47,GOOD,2026-07-13 07:51:14.616113
PKS_LHR_IND_02,Lahore,Industrial,93,158,634,37,70,15,93,MODERATE,2026-07-13 07:51:14.668850
PKS_ISB_PRK_01,Islamabad,Park,9,71,430,27,60,35,9,GOOD,2026-07-13 07:51:14.685563
PKS_ISB_TRF_02,Islamabad,Traffic,59,74,606,35,34,17,59,MODERATE,2026-07-13 07:51:14.697668
PKS_PEW_IND_01,Peshawar,Industrial,96,102,665,34,55,40,96,MODERATE,2026-07-13 07:51:14.777532
PKS_PEW_RES_02,Peshawar,Residential,30,95,459,33,29,22,30,GOOD,2026-07-13 07:51:14.784463
PKS_MUL_TRF_01,Multan,Traffic,59,94,535,40,28,59,59,MODERATE,2026-07-13 07:51:14.847256
PKS_MUL_PRK_02,Multan,Park,13,23,428,34,70,46,13,GOOD,2026-07-13 07:51:14.867373
PKS_KHI_IND_01,Karachi,Industrial,119,131,642,33,41,18,119,UNHEALTHY,2026-07-13 07:51:40.157650
PKS_KHI_TRF_02,Karachi,Traffic,72,139,593,31,72,3,72,MODERATE,2026-07-13 07:51:40.158722
PKS_LHR_RES_01,Lahore,Residential,36,112,455,26,75,9,36,GOOD,2026-07-13 07:51:40.160101
PKS_LHR_IND_02,Lahore,Industrial,112,124,652,39,78,20,112,UNHEALTHY,2026-07-13 07:51:40.161334
PKS_ISB_PRK_01,Islamabad,Park,19,67,419,27,78,4,19,GOOD,2026-07-13 07:51:40.162888
PKS_ISB_TRF_02,Islamabad,Traffic,71,85,618,40,87,27,71,MODERATE,2026-07-13 07:51:40.165414
PKS_PEW_IND_01,Peshawar,Industrial,92,173,790,33,79,12,92,MODERATE,2026-07-13 07:51:40.168156
PKS_PEW_RES_02,Peshawar,Residential,26,52,427,32,70,52,26,GOOD,2026-07-13 07:51:40.171118
PKS_MUL_TRF_01,Multan,Traffic,65,80,607,36,84,44,65,MODERATE,2026-07-13 07:51:40.172624
PKS_MUL_PRK_02,Multan,Park,17,30,402,27,49,38,17,GOOD,2026-07-13 07:51:40.174507
PKS_KHI_IND_01,Karachi,Industrial,98,116,791,33,68,8,98,MODERATE,2026-07-13 07:51:41.047662
PKS_KHI_TRF_02,Karachi,Traffic,67,124,587,34,88,57,67,MODERATE,2026-07-13 07:51:41.050380
PKS_LHR_RES_01,Lahore,Residential,33,69,433,35,37,55,33,GOOD,2026-07-13 07:51:41.052212
PKS_LHR_IND_02,Lahore,Industrial,92,96,620,39,57,52,92,MODERATE,2026-07-13 07:51:41.055650
PKS_ISB_PRK_01,Islamabad,Park,20,65,411,24,78,59,20,GOOD,2026-07-13 07:51:41.059729
PKS_ISB_TRF_02,Islamabad,Traffic,75,128,564,33,45,6,75,MODERATE,2026-07-13 07:51:41.061502
PKS_PEW_IND_01,Peshawar,Industrial,101,103,653,33,80,55,101,UNHEALTHY,2026-07-13 07:51:41.064283
PKS_PEW_RES_02,Peshawar,Residential,50,150,494,29,34,24,50,GOOD,2026-07-13 07:51:41.068364
PKS_MUL_TRF_01,Multan,Traffic,72,131,582,35,63,6,72,MODERATE,2026-07-13 07:51:41.071121
PKS_MUL_PRK_02,Multan,Park,13,63,410,27,66,37,13,GOOD,2026-07-13 07:51:41.073729
PKS_KHI_IND_01,Karachi,Industrial,95,180,826,34,71,29,95,MODERATE,2026-07-13 07:51:58.916384
PKS_KHI_TRF_02,Karachi,Traffic,69,126,522,34,72,45,69,MODERATE,2026-07-13 07:51:58.917534
PKS_LHR_RES_01,Lahore,Residential,49,50,456,38,89,20,49,GOOD,2026-07-13 07:51:58.919154
PKS_LHR_IND_02,Lahore,Industrial,98,98,718,33,73,38,98,MODERATE,2026-07-13 07:51:58.920324
PKS_ISB_PRK_01,Islamabad,Park,20,35,407,24,33,8,20,GOOD,2026-07-13 07:51:58.921731
PKS_ISB_TRF_02,Islamabad,Traffic,75,172,538,32,22,39,75,MODERATE,2026-07-13 07:51:58.924618
PKS_PEW_IND_01,Peshawar,Industrial,108,134,756,30,64,34,108,UNHEALTHY,2026-07-13 07:51:58.926111
PKS_PEW_RES_02,Peshawar,Residential,36,102,496,29,42,11,36,GOOD,2026-07-13 07:51:58.927907
PKS_MUL_TRF_01,Multan,Traffic,63,108,592,33,86,4,63,MODERATE,2026-07-13 07:51:58.929405
PKS_MUL_PRK_02,Multan,Park,16,60,405,27,20,27,16,GOOD,2026-07-13 07:51:58.931093
PKS_KHI_IND_01,Karachi,Industrial,106,176,711,32,75,43,106,UNHEALTHY,2026-07-13 07:51:59.727819
PKS_KHI_TRF_02,Karachi,Traffic,80,88,645,36,28,47,80,MODERATE,2026-07-13 07:51:59.731312
PKS_LHR_RES_01,Lahore,Residential,30,128,457,25,36,36,30,GOOD,2026-07-13 07:51:59.737264
PKS_LHR_IND_02,Lahore,Industrial,92,127,851,32,85,48,92,MODERATE,2026-07-13 07:51:59.764770
PKS_ISB_PRK_01,Islamabad,Park,19,86,412,32,23,46,19,GOOD,2026-07-13 07:52:00.122957
PKS_ISB_TRF_02,Islamabad,Traffic,80,128,507,32,34,31,80,MODERATE,2026-07-13 07:52:00.139531
PKS_PEW_IND_01,Peshawar,Industrial,90,183,704,31,39,34,90,MODERATE,2026-07-13 07:52:00.145964
PKS_PEW_RES_02,Peshawar,Residential,38,117,478,27,28,40,38,GOOD,2026-07-13 07:52:00.154194
PKS_MUL_TRF_01,Multan,Traffic,65,91,531,29,57,29,65,MODERATE,2026-07-13 07:52:00.158292
PKS_MUL_PRK_02,Multan,Park,10,69,425,35,30,25,10,GOOD,2026-07-13 07:52:00.180390
PKS_KHI_IND_01,Karachi,Industrial,93,190,652,32,47,6,93,MODERATE,2026-07-13 07:52:22.522812
PKS_KHI_TRF_02,Karachi,Traffic,65,163,515,36,63,45,65,MODERATE,2026-07-13 07:52:22.525123
PKS_LHR_RES_01,Lahore,Residential,42,105,499,29,26,42,42,GOOD,2026-07-13 07:52:22.527212
PKS_LHR_IND_02,Lahore,Industrial,97,135,689,41,78,11,97,MODERATE,2026-07-13 07:52:22.530224
PKS_ISB_PRK_01,Islamabad,Park,20,77,422,35,90,20,20,GOOD,2026-07-13 07:52:22.533559
PKS_ISB_TRF_02,Islamabad,Traffic,68,74,582,32,62,24,68,MODERATE,2026-07-13 07:52:22.536192
PKS_PEW_IND_01,Peshawar,Industrial,98,148,796,34,25,21,98,MODERATE,2026-07-13 07:52:22.537380
PKS_PEW_RES_02,Peshawar,Residential,47,78,482,37,38,55,47,GOOD,2026-07-13 07:52:22.539812
PKS_MUL_TRF_01,Multan,Traffic,65,96,556,35,67,44,65,MODERATE,2026-07-13 07:52:22.541317
PKS_MUL_PRK_02,Multan,Park,8,41,417,23,44,0,8,GOOD,2026-07-13 07:52:22.543154
PKS_KHI_IND_01,Karachi,Industrial,113,194,790,34,62,26,113,UNHEALTHY,2026-07-13 07:52:23.093745
PKS_KHI_TRF_02,Karachi,Traffic,57,83,572,35,79,25,57,MODERATE,2026-07-13 07:52:23.096187
PKS_LHR_RES_01,Lahore,Residential,28,51,457,27,90,2,28,GOOD,2026-07-13 07:52:23.101619
PKS_LHR_IND_02,Lahore,Industrial,80,137,665,41,67,29,80,MODERATE,2026-07-13 07:52:23.117809
PKS_ISB_PRK_01,Islamabad,Park,16,67,413,35,65,24,16,GOOD,2026-07-13 07:52:23.129404
PKS_ISB_TRF_02,Islamabad,Traffic,77,78,629,30,51,0,77,MODERATE,2026-07-13 07:52:23.141482
PKS_PEW_IND_01,Peshawar,Industrial,84,96,688,39,57,8,84,MODERATE,2026-07-13 07:52:23.188834
PKS_PEW_RES_02,Peshawar,Residential,45,138,427,28,33,17,45,GOOD,2026-07-13 07:52:23.201306
PKS_MUL_TRF_01,Multan,Traffic,75,97,686,39,28,40,75,MODERATE,2026-07-13 07:52:23.210181
PKS_MUL_PRK_02,Multan,Park,19,119,420,33,71,15,19,GOOD,2026-07-13 07:52:23.224104
PKS_KHI_IND_01,Karachi,Industrial,91,175,740,41,40,24,91,MODERATE,2026-07-13 07:52:42.606035
PKS_KHI_TRF_02,Karachi,Traffic,72,118,669,29,54,31,72,MODERATE,2026-07-13 07:52:42.609286
PKS_LHR_RES_01,Lahore,Residential,28,120,427,30,90,8,28,GOOD,2026-07-13 07:52:42.612173
PKS_LHR_IND_02,Lahore,Industrial,97,156,665,39,34,0,97,MODERATE,2026-07-13 07:52:42.614453
PKS_ISB_PRK_01,Islamabad,Park,10,103,427,23,77,3,10,GOOD,2026-07-13 07:52:42.619611
PKS_ISB_TRF_02,Islamabad,Traffic,64,100,674,32,56,5,64,MODERATE,2026-07-13 07:52:42.621739
PKS_PEW_IND_01,Peshawar,Industrial,106,148,666,35,39,38,106,UNHEALTHY,2026-07-13 07:52:42.623150
PKS_PEW_RES_02,Peshawar,Residential,49,110,463,26,86,34,49,GOOD,2026-07-13 07:52:42.624427
PKS_MUL_TRF_01,Multan,Traffic,77,144,616,31,68,52,77,MODERATE,2026-07-13 07:52:42.625698
PKS_MUL_PRK_02,Multan,Park,11,51,400,33,64,23,11,GOOD,2026-07-13 07:52:42.628173
PKS_KHI_IND_01,Karachi,Industrial,109,198,784,41,85,6,109,UNHEALTHY,2026-07-13 07:52:43.477707
PKS_KHI_TRF_02,Karachi,Traffic,77,89,519,28,40,42,77,MODERATE,2026-07-13 07:52:43.490824
PKS_LHR_RES_01,Lahore,Residential,29,70,433,35,64,20,29,GOOD,2026-07-13 07:52:43.500966
PKS_LHR_IND_02,Lahore,Industrial,93,191,722,31,22,43,93,MODERATE,2026-07-13 07:52:43.507997
PKS_ISB_PRK_01,Islamabad,Park,13,36,423,32,35,53,13,GOOD,2026-07-13 07:52:43.520960
PKS_ISB_TRF_02,Islamabad,Traffic,63,104,657,30,34,32,63,MODERATE,2026-07-13 07:52:43.528033
PKS_PEW_IND_01,Peshawar,Industrial,83,85,889,30,47,4,83,MODERATE,2026-07-13 07:52:43.553226
PKS_PEW_RES_02,Peshawar,Residential,27,111,458,37,78,39,27,GOOD,2026-07-13 07:52:43.561693
PKS_MUL_TRF_01,Multan,Traffic,66,160,649,29,62,1,66,MODERATE,2026-07-13 07:52:43.569868
PKS_MUL_PRK_02,Multan,Park,13,82,401,27,60,34,13,GOOD,2026-07-13 07:52:43.587317
PKS_KHI_IND_01,Karachi,Industrial,120,204,610,31,66,42,120,UNHEALTHY,2026-07-13 07:53:05.423779
PKS_KHI_TRF_02,Karachi,Traffic,70,81,692,35,73,39,70,MODERATE,2026-07-13 07:53:05.425401
PKS_LHR_RES_01,Lahore,Residential,33,97,495,27,90,40,33,GOOD,2026-07-13 07:53:05.426577
PKS_LHR_IND_02,Lahore,Industrial,118,181,751,36,31,39,118,UNHEALTHY,2026-07-13 07:53:05.427812
PKS_ISB_PRK_01,Islamabad,Park,16,62,418,28,61,56,16,GOOD,2026-07-13 07:53:05.431108
PKS_ISB_TRF_02,Islamabad,Traffic,64,66,580,33,47,26,64,MODERATE,2026-07-13 07:53:05.432466
PKS_PEW_IND_01,Peshawar,Industrial,80,147,769,31,51,48,80,MODERATE,2026-07-13 07:53:05.434016
PKS_PEW_RES_02,Peshawar,Residential,50,113,437,38,70,10,50,GOOD,2026-07-13 07:53:05.435181
PKS_MUL_TRF_01,Multan,Traffic,57,132,606,36,23,40,57,MODERATE,2026-07-13 07:53:05.436682
PKS_MUL_PRK_02,Multan,Park,14,114,402,26,64,20,14,GOOD,2026-07-13 07:53:05.438617
PKS_KHI_IND_01,Karachi,Industrial,91,161,700,30,76,38,91,MODERATE,2026-07-13 07:53:05.939351
PKS_KHI_TRF_02,Karachi,Traffic,60,90,544,29,52,49,60,MODERATE,2026-07-13 07:53:05.941915
PKS_LHR_RES_01,Lahore,Residential,47,127,453,31,20,37,47,GOOD,2026-07-13 07:53:05.944315
PKS_LHR_IND_02,Lahore,Industrial,104,184,651,36,39,56,104,UNHEALTHY,2026-07-13 07:53:05.950182
PKS_ISB_PRK_01,Islamabad,Park,12,110,426,24,25,16,12,GOOD,2026-07-13 07:53:05.954109
PKS_ISB_TRF_02,Islamabad,Traffic,66,122,675,37,87,53,66,MODERATE,2026-07-13 07:53:05.958830
PKS_PEW_IND_01,Peshawar,Industrial,113,169,832,41,33,46,113,UNHEALTHY,2026-07-13 07:53:05.965846
PKS_PEW_RES_02,Peshawar,Residential,42,140,478,32,76,51,42,GOOD,2026-07-13 07:53:05.969785
PKS_MUL_TRF_01,Multan,Traffic,68,158,691,37,74,48,68,MODERATE,2026-07-13 07:53:05.972376
PKS_MUL_PRK_02,Multan,Park,17,77,405,25,37,58,17,GOOD,2026-07-13 07:53:05.974623
PKS_KHI_IND_01,Karachi,Industrial,114,164,784,35,70,3,114,UNHEALTHY,2026-07-13 07:53:26.157700
PKS_KHI_TRF_02,Karachi,Traffic,79,156,666,35,90,3,79,MODERATE,2026-07-13 07:53:26.158863
PKS_LHR_RES_01,Lahore,Residential,47,133,447,28,52,30,47,GOOD,2026-07-13 07:53:26.160173
PKS_LHR_IND_02,Lahore,Industrial,111,140,740,40,21,13,111,UNHEALTHY,2026-07-13 07:53:26.161499
PKS_ISB_PRK_01,Islamabad,Park,14,35,429,35,36,40,14,GOOD,2026-07-13 07:53:26.162786
PKS_ISB_TRF_02,Islamabad,Traffic,63,99,507,29,47,19,63,MODERATE,2026-07-13 07:53:26.164579
PKS_PEW_IND_01,Peshawar,Industrial,118,118,756,34,86,12,118,UNHEALTHY,2026-07-13 07:53:26.167185
PKS_PEW_RES_02,Peshawar,Residential,45,122,444,36,25,56,45,GOOD,2026-07-13 07:53:26.170619
PKS_MUL_TRF_01,Multan,Traffic,79,130,541,33,21,45,79,MODERATE,2026-07-13 07:53:26.172629
PKS_MUL_PRK_02,Multan,Park,20,69,402,25,77,19,20,GOOD,2026-07-13 07:53:26.175441
PKS_KHI_IND_01,Karachi,Industrial,103,184,763,31,37,39,103,UNHEALTHY,2026-07-13 07:53:28.215493
PKS_KHI_TRF_02,Karachi,Traffic,75,96,619,38,83,41,75,MODERATE,2026-07-13 07:53:28.475801
PKS_LHR_RES_01,Lahore,Residential,40,121,476,33,50,14,40,GOOD,2026-07-13 07:53:28.506244
PKS_LHR_IND_02,Lahore,Industrial,103,180,754,33,34,19,103,UNHEALTHY,2026-07-13 07:53:28.511770
PKS_ISB_PRK_01,Islamabad,Park,17,83,427,35,77,30,17,GOOD,2026-07-13 07:53:28.521922
PKS_ISB_TRF_02,Islamabad,Traffic,66,134,626,34,47,53,66,MODERATE,2026-07-13 07:53:28.528248
PKS_PEW_IND_01,Peshawar,Industrial,111,134,859,30,24,41,111,UNHEALTHY,2026-07-13 07:53:28.535311
PKS_PEW_RES_02,Peshawar,Residential,26,119,444,38,88,51,26,GOOD,2026-07-13 07:53:28.537101
PKS_MUL_TRF_01,Multan,Traffic,62,65,657,30,37,9,62,MODERATE,2026-07-13 07:53:28.556911
PKS_MUL_PRK_02,Multan,Park,12,58,417,25,74,50,12,GOOD,2026-07-13 07:53:28.567300
PKS_KHI_IND_01,Karachi,Industrial,120,146,878,37,80,51,120,UNHEALTHY,2026-07-13 07:53:49.975489
PKS_KHI_TRF_02,Karachi,Traffic,74,150,695,30,25,23,74,MODERATE,2026-07-13 07:53:49.976817
PKS_LHR_RES_01,Lahore,Residential,29,129,454,30,24,40,29,GOOD,2026-07-13 07:53:49.978178
PKS_LHR_IND_02,Lahore,Industrial,116,157,797,35,83,19,116,UNHEALTHY,2026-07-13 07:53:49.979478
PKS_ISB_PRK_01,Islamabad,Park,15,77,418,31,83,33,15,GOOD,2026-07-13 07:53:49.981483
PKS_ISB_TRF_02,Islamabad,Traffic,71,86,643,31,50,50,71,MODERATE,2026-07-13 07:53:49.983181
PKS_PEW_IND_01,Peshawar,Industrial,85,138,774,42,41,0,85,MODERATE,2026-07-13 07:53:49.984436
PKS_PEW_RES_02,Peshawar,Residential,46,136,430,25,41,57,46,GOOD,2026-07-13 07:53:49.988184
PKS_MUL_TRF_01,Multan,Traffic,80,172,648,37,63,40,80,MODERATE,2026-07-13 07:53:49.989843
PKS_MUL_PRK_02,Multan,Park,18,96,416,22,81,43,18,GOOD,2026-07-13 07:53:49.991414
PKS_KHI_IND_01,Karachi,Industrial,102,109,752,30,51,20,102,UNHEALTHY,2026-07-13 07:53:50.677702
PKS_KHI_TRF_02,Karachi,Traffic,65,70,679,37,61,28,65,MODERATE,2026-07-13 07:53:50.685831
PKS_LHR_RES_01,Lahore,Residential,31,66,482,36,64,37,31,GOOD,2026-07-13 07:53:50.694958
PKS_LHR_IND_02,Lahore,Industrial,118,209,660,39,76,25,118,UNHEALTHY,2026-07-13 07:53:50.701643
PKS_ISB_PRK_01,Islamabad,Park,20,76,412,35,73,40,20,GOOD,2026-07-13 07:53:50.709210
PKS_ISB_TRF_02,Islamabad,Traffic,64,145,626,30,74,46,64,MODERATE,2026-07-13 07:53:50.716456
PKS_PEW_IND_01,Peshawar,Industrial,95,173,860,30,66,30,95,MODERATE,2026-07-13 07:53:50.732049
PKS_PEW_RES_02,Peshawar,Residential,33,37,466,30,80,21,33,GOOD,2026-07-13 07:53:50.736372
PKS_MUL_TRF_01,Multan,Traffic,65,119,607,39,25,40,65,MODERATE,2026-07-13 07:53:50.744293
PKS_MUL_PRK_02,Multan,Park,19,43,429,32,72,42,19,GOOD,2026-07-13 07:53:50.751250
PKS_KHI_IND_01,Karachi,Industrial,80,138,813,38,40,25,80,MODERATE,2026-07-13 07:54:11.663990
PKS_KHI_TRF_02,Karachi,Traffic,65,128,693,36,57,31,65,MODERATE,2026-07-13 07:54:11.669763
PKS_LHR_RES_01,Lahore,Residential,43,118,488,29,71,30,43,GOOD,2026-07-13 07:54:11.673238
PKS_LHR_IND_02,Lahore,Industrial,113,176,823,32,64,30,113,UNHEALTHY,2026-07-13 07:54:11.680147
PKS_ISB_PRK_01,Islamabad,Park,16,40,417,31,82,23,16,GOOD,2026-07-13 07:54:11.684047
PKS_ISB_TRF_02,Islamabad,Traffic,70,70,668,31,56,22,70,MODERATE,2026-07-13 07:54:11.689109
PKS_PEW_IND_01,Peshawar,Industrial,88,99,643,41,53,52,88,MODERATE,2026-07-13 07:54:11.691399
PKS_PEW_RES_02,Peshawar,Residential,28,40,470,25,31,6,28,GOOD,2026-07-13 07:54:11.714859
PKS_MUL_TRF_01,Multan,Traffic,70,140,561,29,33,48,70,MODERATE,2026-07-13 07:54:11.754029
PKS_MUL_PRK_02,Multan,Park,17,34,405,32,69,19,17,GOOD,2026-07-13 07:54:11.771531
PKS_KHI_IND_01,Karachi,Industrial,118,194,811,39,34,59,118,UNHEALTHY,2026-07-13 07:54:12.973424
PKS_KHI_TRF_02,Karachi,Traffic,80,98,562,38,75,3,80,MODERATE,2026-07-13 07:54:12.977012
PKS_LHR_RES_01,Lahore,Residential,30,40,427,29,62,35,30,GOOD,2026-07-13 07:54:12.980392
PKS_LHR_IND_02,Lahore,Industrial,119,203,893,40,73,24,119,UNHEALTHY,2026-07-13 07:54:12.983300
PKS_ISB_PRK_01,Islamabad,Park,18,97,425,31,54,42,18,GOOD,2026-07-13 07:54:12.986556
PKS_ISB_TRF_02,Islamabad,Traffic,70,164,593,36,20,21,70,MODERATE,2026-07-13 07:54:12.989299
PKS_PEW_IND_01,Peshawar,Industrial,99,167,695,34,30,27,99,MODERATE,2026-07-13 07:54:12.993252
PKS_PEW_RES_02,Peshawar,Residential,48,99,460,38,24,31,48,GOOD,2026-07-13 07:54:12.996549
PKS_MUL_TRF_01,Multan,Traffic,76,97,591,34,57,34,76,MODERATE,2026-07-13 07:54:13.000584
PKS_MUL_PRK_02,Multan,Park,19,107,416,23,53,20,19,GOOD,2026-07-13 07:54:13.002829
